;year;pop;unit;name;canton;url;firstmention;notes
4720;1667;1845;Einw;Hundwil;AR;/Articles/001294/?language=de;921;Daten mit oder ohne Stein
4721;1734;3360;Einw;Hundwil;AR;/Articles/001294/?language=de;921;Daten mit oder ohne Stein
4722;1794;1910;Einw;Hundwil;AR;/Articles/001294/?language=de;921;Daten mit oder ohne Stein
4723;1850;1500;Einw;Hundwil;AR;/Articles/001294/?language=de;921;Daten mit oder ohne Stein
4724;1900;1523;Einw;Hundwil;AR;/Articles/001294/?language=de;921;Daten mit oder ohne Stein
4725;1950;1290;Einw;Hundwil;AR;/Articles/001294/?language=de;921;Daten mit oder ohne Stein
4726;1980;943;Einw;Hundwil;AR;/Articles/001294/?language=de;921;Daten mit oder ohne Stein
4727;2000;1038;Einw;Hundwil;AR;/Articles/001294/?language=de;921;Daten mit oder ohne Stein
4728;1771;812;Einw;Hünenberg;ZG;/Articles/000789/?language=de;1173;
4729;1850;1032;Einw;Hünenberg;ZG;/Articles/000789/?language=de;1173;
4730;1900;943;Einw;Hünenberg;ZG;/Articles/000789/?language=de;1173;
4731;1950;1409;Einw;Hünenberg;ZG;/Articles/000789/?language=de;1173;
4732;1970;1819;Einw;Hünenberg;ZG;/Articles/000789/?language=de;1173;
4733;1980;4105;Einw;Hünenberg;ZG;/Articles/000789/?language=de;1173;
4734;2000;6987;Einw;Hünenberg;ZG;/Articles/000789/?language=de;1173;
4735;1798;43;Einw;Hüniken;SO;/Articles/001132/?language=de;1263;
4736;1813;52;Einw;Hüniken;SO;/Articles/001132/?language=de;1263;
4737;1850;79;Einw;Hüniken;SO;/Articles/001132/?language=de;1263;
4738;1900;69;Einw;Hüniken;SO;/Articles/001132/?language=de;1263;
4739;1950;78;Einw;Hüniken;SO;/Articles/001132/?language=de;1263;
4740;2000;67;Einw;Hüniken;SO;/Articles/001132/?language=de;1263;
4741;1640;175;Einw;Hüntwangen;ZH;/Articles/000049/?language=de;1254;
4742;1722;456;Einw;Hüntwangen;ZH;/Articles/000049/?language=de;1254;
4743;1836;588;Einw;Hüntwangen;ZH;/Articles/000049/?language=de;1254;
4744;1850;639;Einw;Hüntwangen;ZH;/Articles/000049/?language=de;1254;
4745;1900;538;Einw;Hüntwangen;ZH;/Articles/000049/?language=de;1254;
4746;1920;516;Einw;Hüntwangen;ZH;/Articles/000049/?language=de;1254;
4747;1950;523;Einw;Hüntwangen;ZH;/Articles/000049/?language=de;1254;
4748;2000;782;Einw;Hüntwangen;ZH;/Articles/000049/?language=de;1254;
4749;1764;301;Einw;Hunzenschwil;AG;/Articles/001765/?language=de;1101;
4750;1798;570;Einw;Hunzenschwil;AG;/Articles/001765/?language=de;1101;
4751;1837;810;Einw;Hunzenschwil;AG;/Articles/001765/?language=de;1101;
4752;1850;747;Einw;Hunzenschwil;AG;/Articles/001765/?language=de;1101;
4753;1900;670;Einw;Hunzenschwil;AG;/Articles/001765/?language=de;1101;
4754;1950;925;Einw;Hunzenschwil;AG;/Articles/001765/?language=de;1101;
4755;1980;2219;Einw;Hunzenschwil;AG;/Articles/001765/?language=de;1101;
4756;2000;2575;Einw;Hunzenschwil;AG;/Articles/001765/?language=de;1101;
4757;1850;718;Einw;Hütten;ZH;/Articles/000097/?language=de;1270;
4758;1900;576;Einw;Hütten;ZH;/Articles/000097/?language=de;1270;
4759;1920;523;Einw;Hütten;ZH;/Articles/000097/?language=de;1270;
4760;1950;563;Einw;Hütten;ZH;/Articles/000097/?language=de;1270;
4761;2000;860;Einw;Hütten;ZH;/Articles/000097/?language=de;1270;
4762;1634;71;Einw;Hüttikon;ZH;/Articles/000067/?language=de;883;
4763;1836;167;Einw;Hüttikon;ZH;/Articles/000067/?language=de;883;
4764;1850;178;Einw;Hüttikon;ZH;/Articles/000067/?language=de;883;
4765;1900;120;Einw;Hüttikon;ZH;/Articles/000067/?language=de;883;
4766;1950;154;Einw;Hüttikon;ZH;/Articles/000067/?language=de;883;
4767;1970;256;Einw;Hüttikon;ZH;/Articles/000067/?language=de;883;
4768;2000;533;Einw;Hüttikon;ZH;/Articles/000067/?language=de;883;
4769;1764;1678;Einw;Huttwil;BE;/Articles/000550/?language=de;1093;
4770;1850;3398;Einw;Huttwil;BE;/Articles/000550/?language=de;1093;
4771;1900;3916;Einw;Huttwil;BE;/Articles/000550/?language=de;1093;
4772;1950;4661;Einw;Huttwil;BE;/Articles/000550/?language=de;1093;
4773;2000;4825;Einw;Huttwil;BE;/Articles/000550/?language=de;1093;
4774;1687;174;Einw;Icogne;VS;/Articles/002785/?language=de;1233;
4775;1850;271;Einw;Icogne;VS;/Articles/002785/?language=de;1233;
4776;1910;243;Einw;Icogne;VS;/Articles/002785/?language=de;1233;
4777;1950;218;Einw;Icogne;VS;/Articles/002785/?language=de;1233;
4778;2000;404;Einw;Icogne;VS;/Articles/002785/?language=de;1233;
4779;1764;193;Einw;Iffwil;BE;/Articles/000302/?language=de;1148;
4780;1850;374;Einw;Iffwil;BE;/Articles/000302/?language=de;1148;
4781;1870;390;Einw;Iffwil;BE;/Articles/000302/?language=de;1148;
4782;1900;339;Einw;Iffwil;BE;/Articles/000302/?language=de;1148;
4783;1920;369;Einw;Iffwil;BE;/Articles/000302/?language=de;1148;
4784;1950;329;Einw;Iffwil;BE;/Articles/000302/?language=de;1148;
4785;2000;413;Einw;Iffwil;BE;/Articles/000302/?language=de;1148;
4786;1850;246;Einw;Illgau;SZ;/Articles/000727/?language=de;1370;
4787;1900;270;Einw;Illgau;SZ;/Articles/000727/?language=de;1370;
4788;1950;390;Einw;Illgau;SZ;/Articles/000727/?language=de;1370;
4789;1990;633;Einw;Illgau;SZ;/Articles/000727/?language=de;1370;
4790;2000;721;Einw;Illgau;SZ;/Articles/000727/?language=de;1370;
4791;1634;878;Einw;Illnau-Effretikon;ZH;/Articles/000119/?language=de;745;
4792;1799;2525;Einw;Illnau-Effretikon;ZH;/Articles/000119/?language=de;745;
4793;1850;2845;Einw;Illnau-Effretikon;ZH;/Articles/000119/?language=de;745;
4794;1900;2767;Einw;Illnau-Effretikon;ZH;/Articles/000119/?language=de;745;
4795;1950;4357;Einw;Illnau-Effretikon;ZH;/Articles/000119/?language=de;745;
4796;1970;13693;Einw;Illnau-Effretikon;ZH;/Articles/000119/?language=de;745;
4797;1990;14566;Einw;Illnau-Effretikon;ZH;/Articles/000119/?language=de;745;
4798;2000;14491;Einw;Illnau-Effretikon;ZH;/Articles/000119/?language=de;745;
4799;1850;77;Einw;Inden;VS;/Articles/002719/?language=de;1242;
4800;1900;93;Einw;Inden;VS;/Articles/002719/?language=de;1242;
4801;1950;82;Einw;Inden;VS;/Articles/002719/?language=de;1242;
4802;1970;48;Einw;Inden;VS;/Articles/002719/?language=de;1242;
4803;2000;89;Einw;Inden;VS;/Articles/002719/?language=de;1242;
4804;1850;1548;Einw;Ingenbohl;SZ;/Articles/000728/?language=de;1387;
4805;1900;3070;Einw;Ingenbohl;SZ;/Articles/000728/?language=de;1387;
4806;1950;4442;Einw;Ingenbohl;SZ;/Articles/000728/?language=de;1387;
4807;1980;6232;Einw;Ingenbohl;SZ;/Articles/000728/?language=de;1387;
4808;2000;7482;Einw;Ingenbohl;SZ;/Articles/000728/?language=de;1387;
4809;1764;154;Einw;Inkwil;BE;/Articles/000566/?language=de;1262;
4810;1850;420;Einw;Inkwil;BE;/Articles/000566/?language=de;1262;
4811;1900;442;Einw;Inkwil;BE;/Articles/000566/?language=de;1262;
4812;1950;507;Einw;Inkwil;BE;/Articles/000566/?language=de;1262;
4813;2000;654;Einw;Inkwil;BE;/Articles/000566/?language=de;1262;
4814;1850;302;Einw;Innerthal;SZ;/Articles/000718/?language=de;1259;
4815;1900;363;Einw;Innerthal;SZ;/Articles/000718/?language=de;1259;
4816;1950;210;Einw;Innerthal;SZ;/Articles/000718/?language=de;1259;
4817;1990;151;Einw;Innerthal;SZ;/Articles/000718/?language=de;1259;
4818;2000;167;Einw;Innerthal;SZ;/Articles/000718/?language=de;1259;
4819;1930;223;Einw;Innerthal;SZ;/Articles/000718/?language=de;1259;
4820;1764;656;Einw;Innertkirchen;BE;/Articles/000470/?language=de;121;
4821;1850;1375;Einw;Innertkirchen;BE;/Articles/000470/?language=de;121;
4822;1880;1438;Einw;Innertkirchen;BE;/Articles/000470/?language=de;121;
4823;1900;1105;Einw;Innertkirchen;BE;/Articles/000470/?language=de;121;
4824;1950;1194;Einw;Innertkirchen;BE;/Articles/000470/?language=de;121;
4825;1960;1230;Einw;Innertkirchen;BE;/Articles/000470/?language=de;121;
4826;2000;936;Einw;Innertkirchen;BE;/Articles/000470/?language=de;121;
4827;1700;740;Einw;Ins;BE;/Articles/000285/?language=de;1009;
4828;1730;864;Einw;Ins;BE;/Articles/000285/?language=de;1009;
4829;1764;723;Einw;Ins;BE;/Articles/000285/?language=de;1009;
4830;1798;853;Einw;Ins;BE;/Articles/000285/?language=de;1009;
4831;1818;1041;Einw;Ins;BE;/Articles/000285/?language=de;1009;
4832;1850;1378;Einw;Ins;BE;/Articles/000285/?language=de;1009;
4833;1900;1537;Einw;Ins;BE;/Articles/000285/?language=de;1009;
4834;1950;2233;Einw;Ins;BE;/Articles/000285/?language=de;1009;
4835;2000;2947;Einw;Ins;BE;/Articles/000285/?language=de;1009;
4836;1764;397;Einw;Interlaken;BE;/Articles/000336/?language=de;1133;
4837;1850;1054;Einw;Interlaken;BE;/Articles/000336/?language=de;1133;
4838;1900;2962;Einw;Interlaken;BE;/Articles/000336/?language=de;1133;
4839;1950;4368;Einw;Interlaken;BE;/Articles/000336/?language=de;1133;
4840;2000;5119;Einw;Interlaken;BE;/Articles/000336/?language=de;1133;
4841;1695;400;Einw;Inwil (LU);LU;/Articles/000604/?language=de;1145;
4842;1798;670;Einw;Inwil (LU);LU;/Articles/000604/?language=de;1145;
4843;1837;1014;Einw;Inwil (LU);LU;/Articles/000604/?language=de;1145;
4844;1850;817;Einw;Inwil (LU);LU;/Articles/000604/?language=de;1145;
4845;1900;792;Einw;Inwil (LU);LU;/Articles/000604/?language=de;1145;
4846;1950;1040;Einw;Inwil (LU);LU;/Articles/000604/?language=de;1145;
4847;2000;1783;Einw;Inwil (LU);LU;/Articles/000604/?language=de;1145;
4848;1764;102;Einw;Ipsach;BE;/Articles/000442/?language=de;1265;
4849;1850;197;Einw;Ipsach;BE;/Articles/000442/?language=de;1265;
4850;1900;238;Einw;Ipsach;BE;/Articles/000442/?language=de;1265;
4851;1950;395;Einw;Ipsach;BE;/Articles/000442/?language=de;1265;
4852;1970;1480;Einw;Ipsach;BE;/Articles/000442/?language=de;1265;
4853;2000;3266;Einw;Ipsach;BE;/Articles/000442/?language=de;1265;
4854;1764;254;Einw;Iseltwald;BE;/Articles/000337/?language=de;1146;
4855;1850;562;Einw;Iseltwald;BE;/Articles/000337/?language=de;1146;
4856;1900;585;Einw;Iseltwald;BE;/Articles/000337/?language=de;1146;
4857;1930;479;Einw;Iseltwald;BE;/Articles/000337/?language=de;1146;
4858;1950;537;Einw;Iseltwald;BE;/Articles/000337/?language=de;1146;
4859;2000;434;Einw;Iseltwald;BE;/Articles/000337/?language=de;1146;
4860;1698;150;Einw;Isenthal;UR;/Articles/000700/?language=de;1280;
4861;1743;176;Einw;Isenthal;UR;/Articles/000700/?language=de;1280;
4862;1799;360;Einw;Isenthal;UR;/Articles/000700/?language=de;1280;
4863;1850;502;Einw;Isenthal;UR;/Articles/000700/?language=de;1280;
4864;1900;595;Einw;Isenthal;UR;/Articles/000700/?language=de;1280;
4865;1950;550;Einw;Isenthal;UR;/Articles/000700/?language=de;1280;
4866;2000;539;Einw;Isenthal;UR;/Articles/000700/?language=de;1280;
4867;1802;285;Einw;Isérables;VS;/Articles/002730/?language=de;1227;
4868;1850;799;Einw;Isérables;VS;/Articles/002730/?language=de;1227;
4869;1900;1052;Einw;Isérables;VS;/Articles/002730/?language=de;1227;
4870;1950;1213;Einw;Isérables;VS;/Articles/002730/?language=de;1227;
4871;2000;946;Einw;Isérables;VS;/Articles/002730/?language=de;1227;
4872;1980;157;Einw;Islisberg;AG;/Articles/001683/?language=de;1185;new gemeinde: data since 1980...
4873;1990;259;Einw;Islisberg;AG;/Articles/001683/?language=de;1185;new gemeinde: data since 1980...
4874;2000;405;Einw;Islisberg;AG;/Articles/001683/?language=de;1185;new gemeinde: data since 1980...
4875;1591;440;Einw;Isone;TI;/Articles/015064/?language=de;1237;
4876;1709;617;Einw;Isone;TI;/Articles/015064/?language=de;1237;
4877;1801;608;Einw;Isone;TI;/Articles/015064/?language=de;1237;
4878;1850;789;Einw;Isone;TI;/Articles/015064/?language=de;1237;
4879;1900;750;Einw;Isone;TI;/Articles/015064/?language=de;1237;
4880;1950;682;Einw;Isone;TI;/Articles/015064/?language=de;1237;
4881;1980;371;Einw;Isone;TI;/Articles/015064/?language=de;1237;
4882;2000;353;Einw;Isone;TI;/Articles/015064/?language=de;1237;
4883;1680;161;Einw;Itingen;BL;/Articles/001225/?language=de;1226;
4884;1743;211;Einw;Itingen;BL;/Articles/001225/?language=de;1226;
4885;1798;275;Einw;Itingen;BL;/Articles/001225/?language=de;1226;
4886;1850;500;Einw;Itingen;BL;/Articles/001225/?language=de;1226;
4887;1900;559;Einw;Itingen;BL;/Articles/001225/?language=de;1226;
4888;1950;644;Einw;Itingen;BL;/Articles/001225/?language=de;1226;
4889;2000;1659;Einw;Itingen;BL;/Articles/001225/?language=de;1226;
4890;1764;498;Einw;Ittigen;BE;/Articles/000220/?language=de;1318;
4891;1930;2321;Einw;Ittigen;BE;/Articles/000220/?language=de;1318;
4892;1950;2543;Einw;Ittigen;BE;/Articles/000220/?language=de;1318;
4893;1960;3602;Einw;Ittigen;BE;/Articles/000220/?language=de;1318;
4894;1980;9435;Einw;Ittigen;BE;/Articles/000220/?language=de;1318;
4895;2000;10999;Einw;Ittigen;BE;/Articles/000220/?language=de;1318;
4896;1764;116;Einw;Jaberg;BE;/Articles/000491/?language=de;1259;
4897;1850;271;Einw;Jaberg;BE;/Articles/000491/?language=de;1259;
4898;1900;162;Einw;Jaberg;BE;/Articles/000491/?language=de;1259;
4899;1930;189;Einw;Jaberg;BE;/Articles/000491/?language=de;1259;
4900;1950;144;Einw;Jaberg;BE;/Articles/000491/?language=de;1259;
4901;2000;235;Einw;Jaberg;BE;/Articles/000491/?language=de;1259;
4902;1831;424;Einw;Jaun;FR;/Articles/000908/?language=de;1228;
4903;1850;547;Einw;Jaun;FR;/Articles/000908/?language=de;1228;
4904;1880;877;Einw;Jaun;FR;/Articles/000908/?language=de;1228;
4905;1900;825;Einw;Jaun;FR;/Articles/000908/?language=de;1228;
4906;1930;751;Einw;Jaun;FR;/Articles/000908/?language=de;1228;
4907;1950;851;Einw;Jaun;FR;/Articles/000908/?language=de;1228;
4908;2000;694;Einw;Jaun;FR;/Articles/000908/?language=de;1228;
4909;1680;484;Einw;Jegenstorf;BE;/Articles/012902/?language=de;1131;
4910;1764;400;Einw;Jegenstorf;BE;/Articles/012902/?language=de;1131;
4911;1850;1062;Einw;Jegenstorf;BE;/Articles/012902/?language=de;1131;
4912;1900;996;Einw;Jegenstorf;BE;/Articles/012902/?language=de;1131;
4913;1950;1245;Einw;Jegenstorf;BE;/Articles/012902/?language=de;1131;
4914;2000;3999;Einw;Jegenstorf;BE;/Articles/012902/?language=de;1131;
4915;1850;806;Einw;Jenaz;GR;/Articles/001574/?language=de;1175;"undefined
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)"
4916;1888;997;Einw;Jenaz;GR;/Articles/001574/?language=de;1175;"undefined
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)"
4917;1900;820;Einw;Jenaz;GR;/Articles/001574/?language=de;1175;"undefined
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)"
4918;1950;1053;Einw;Jenaz;GR;/Articles/001574/?language=de;1175;"undefined
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)"
4919;2000;1130;Einw;Jenaz;GR;/Articles/001574/?language=de;1175;"undefined
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)
weird post-1850 units:  (Bahnbau)"
4920;1850;481;Einw;Jenins;GR;/Articles/001605/?language=de;1139;
4921;1900;450;Einw;Jenins;GR;/Articles/001605/?language=de;1139;
4922;1950;461;Einw;Jenins;GR;/Articles/001605/?language=de;1139;
4923;2000;746;Einw;Jenins;GR;/Articles/001605/?language=de;1139;
4924;1764;173;Einw;Jens;BE;/Articles/000441/?language=de;1229;
4925;1850;444;Einw;Jens;BE;/Articles/000441/?language=de;1229;
4926;1870;494;Einw;Jens;BE;/Articles/000441/?language=de;1229;
4927;1900;444;Einw;Jens;BE;/Articles/000441/?language=de;1229;
4928;1950;367;Einw;Jens;BE;/Articles/000441/?language=de;1229;
4929;2000;609;Einw;Jens;BE;/Articles/000441/?language=de;1229;
4930;1850;788;Einw;Jonen;AG;/Articles/001670/?language=de;1243;
4931;1900;630;Einw;Jonen;AG;/Articles/001670/?language=de;1243;
4932;1950;570;Einw;Jonen;AG;/Articles/001670/?language=de;1243;
4933;1980;800;Einw;Jonen;AG;/Articles/001670/?language=de;1243;
4934;2000;1569;Einw;Jonen;AG;/Articles/001670/?language=de;1243;
4935;1819;867;Einw;Jonschwil;SG;/Articles/001395/?language=de;772;
4936;1850;1307;Einw;Jonschwil;SG;/Articles/001395/?language=de;772;
4937;1900;1201;Einw;Jonschwil;SG;/Articles/001395/?language=de;772;
4938;1950;1383;Einw;Jonschwil;SG;/Articles/001395/?language=de;772;
4939;1970;1708;Einw;Jonschwil;SG;/Articles/001395/?language=de;772;
4940;2000;3134;Einw;Jonschwil;SG;/Articles/001395/?language=de;772;
4941;1789;860;Einw;Jussy;GE;/Articles/002908/?language=de;1180;
4942;1850;1020;Einw;Jussy;GE;/Articles/002908/?language=de;1180;
4943;1860;705;Einw;Jussy;GE;/Articles/002908/?language=de;1180;
4944;1900;617;Einw;Jussy;GE;/Articles/002908/?language=de;1180;
4945;1950;650;Einw;Jussy;GE;/Articles/002908/?language=de;1180;
4946;2000;1107;Einw;Jussy;GE;/Articles/002908/?language=de;1180;
4947;1758;215;Einw;Kaiseraugst;AG;/Articles/001797/?language=de;752;
4948;1850;405;Einw;Kaiseraugst;AG;/Articles/001797/?language=de;752;
4949;1900;595;Einw;Kaiseraugst;AG;/Articles/001797/?language=de;752;
4950;1950;842;Einw;Kaiseraugst;AG;/Articles/001797/?language=de;752;
4951;1970;1311;Einw;Kaiseraugst;AG;/Articles/001797/?language=de;752;
4952;2000;3917;Einw;Kaiseraugst;AG;/Articles/001797/?language=de;752;
4953;1837;395;Einw;Kaiserstuhl;AG;/Articles/001836/?language=de;1227;
4954;1850;448;Einw;Kaiserstuhl;AG;/Articles/001836/?language=de;1227;
4955;1870;332;Einw;Kaiserstuhl;AG;/Articles/001836/?language=de;1227;
4956;1900;366;Einw;Kaiserstuhl;AG;/Articles/001836/?language=de;1227;
4957;1950;408;Einw;Kaiserstuhl;AG;/Articles/001836/?language=de;1227;
4958;2000;434;Einw;Kaiserstuhl;AG;/Articles/001836/?language=de;1227;
4959;1803;875;Einw;Kaisten;AG;/Articles/001741/?language=de;1282;
4960;1850;1189;Einw;Kaisten;AG;/Articles/001741/?language=de;1282;
4961;1900;994;Einw;Kaisten;AG;/Articles/001741/?language=de;1282;
4962;1950;1160;Einw;Kaisten;AG;/Articles/001741/?language=de;1282;
4963;2000;2054;Einw;Kaisten;AG;/Articles/001741/?language=de;1282;
4964;1850;329;Einw;Kallern;AG;/Articles/001788/?language=de;1303;
4965;1900;225;Einw;Kallern;AG;/Articles/001788/?language=de;1303;
4966;1950;229;Einw;Kallern;AG;/Articles/001788/?language=de;1303;
4967;2000;264;Einw;Kallern;AG;/Articles/001788/?language=de;1303;
4968;1764;455;Einw;Kallnach;BE;/Articles/000175/?language=de;1231;"undefined
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)"
4969;1850;832;Einw;Kallnach;BE;/Articles/000175/?language=de;1231;"undefined
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)"
4970;1900;848;Einw;Kallnach;BE;/Articles/000175/?language=de;1231;"undefined
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)"
4971;1910;1520;Einw;Kallnach;BE;/Articles/000175/?language=de;1231;"undefined
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)"
4972;1920;1287;Einw;Kallnach;BE;/Articles/000175/?language=de;1231;"undefined
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)"
4973;1950;1301;Einw;Kallnach;BE;/Articles/000175/?language=de;1231;"undefined
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)"
4974;1980;1127;Einw;Kallnach;BE;/Articles/000175/?language=de;1231;"undefined
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)"
4975;2000;1475;Einw;Kallnach;BE;/Articles/000175/?language=de;1231;"undefined
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)
weird post-1850 units:  (Bau des Kraftwerks)"
